adress_id,kreis_kreisfreie_stadt,ort,postleitzahl,strasse,hausnummer
20695,Landkreis Landsberg am Lech,Landsberg am Lech,86899,Sandauer Str.,254
27334,Kreis Soest,Lippstadt,59557,Erwitter Str.,175
23923,Kreis Herzogtum Lauenburg,Schwarzenbek,21493,Hans-Koch Ring,8
12576,Landkreis Passau,Pocking,94060,Simbacher Str.,16
6687,Landkreis Passau,Pocking,94060,Füssinger Str.,2
3195,Kreis Hochsauerlandkreis,Eslohe,59889,Olper Str.,9
17959,Landkreis Rottweil,Schramberg,78713,Wittumweg,7
5805,Landkreis Bayreuth,Warmensteinach,95485,Bahnhofstraße,100
7607,Landkreis Oberhavel,Oberkrämer,16727,Im Gewerbepark,0
9134,Landkreis Saalekreis,Leuna-Günthersdorf,6237,Nova Eventis,1
21109,Landkreis Rhön-Grabfeld,Oberelsbach,97656,Auweg,1
20814,Landkreis München,Oberhaching,82041,Raiffeisenallee,4
6374,Landkreis Miesbach,Rottach-Egern,83700,Salitererweg,1
25186,Kreisfreie Stadt Hof,Hof,95028,Kreuzsteinstraße,0
24220,Kreis Stormarn,Ammersbek,22949,Georg-Sasse-Str.,13
1198,Landkreis Harburg,Stelle,21435,Harburger Straße,39
25630,Landkreis Breisgau-Hochschwarzwald,Hartheim,79258,Feldkircher Straße,17
22378,Landkreis Limburg-Weilburg,Limburg,65555,An der Meil,6
24766,Landkreis Waldshut,Waldshut-Tiengen,79761,Carl-Duisburg-Straße,2
2613,Kreisfreie Stadt Hof,Hof,95028,Klosterstraße,3
6373,Landkreis Miesbach,Rottach-Egern,83700,Ludwig-Thoma-Str.,4
9542,Kreis Stormarn,Ahrensburg,22926,Kornkamp,10
22267,Landkreis Groß-Gerau,Rüsselsheim am Main,65428,Walter-Flex-Str.,74
16430,Landkreis Rheingau-Taunus-Kreis,Hohenstein,65329,Georgenthal,1
27360,Kreis Städteregion Aachen,Aachen,52074,Vaalser Str.,242-246
1176,Landkreis Hameln-Pyrmont,Aerzen,31855,Burgstr.,1
27914,Landkreis Meißen,Großenhain,1558,Schillerstraße,37
6399,Landkreis Mühldorf a. Inn,Heldenstein,84431,Neuhausen,2
16567,Landkreis Ludwigslust-Parchim,Zarrentin am Schaalsee,19246,Ernst-Litfaß-Straße,2
24217,Kreis Stormarn,Trittau,22946,Großenseer Str.,7
17689,Kreis Kleve,Rees,46459,Am Damm,12 Z
20176,Landkreis Altötting,Burghausen,84489,Zaglau,90F
2695,Kreisfreie Stadt München,München,80335,Lothstr.,18
25254,Kreisfreie Stadt München,München,80336,Beethovenplatz,4
8805,Kreisfreie Stadt Essen,Essen,45131,Messeplatz,2
9924,Kreisfreie Stadt Bochum,Bochum,44801,Blumenau,3b
26817,Kreisfreie Stadt Wiesbaden,Wiesbaden,65189,Bierstadter Straße,53
14674,Kreisfreie Stadt Bochum,Bochum,44795,Pfarrer Halbe Straße,19a
2696,Kreisfreie Stadt München,München,80335,Lothstr.,18a
11671,Landkreis Altötting,Burghausen,84489,Mehringer Straße,45
11670,Landkreis Altötting,Burghausen,84489,Marienberger Straße,20
18616,Kreisfreie Stadt München,München,80636,Maillingerstr.,30a
14670,Kreisfreie Stadt Bochum,Bochum,44791,Am Einkaufszentrum,6
22197,Landkreis Fulda,Fulda,36043,Franzosenwäldchen,1
22187,Landkreis Fulda,Fulda,36037,Sturmiusstrasse,2
26891,Landkreis Vechta,Visbek,49429,Corveystraße,0
74,Landkreis Fulda,Fulda,36037,Bonifatiusplatz,1
18614,Kreisfreie Stadt München,München,80636,Maillingerstr.,9
18615,Kreisfreie Stadt München,München,80636,Maillingerstr.,30
22189,Landkreis Fulda,Fulda,36037,Nonnengasse,1
18466,Kreisfreie Stadt Augsburg,Augsburg,86161,Siebentischstraße,52
11079,Kreisfreie Stadt Landau in der Pfalz,Landau,76829,Am Schänzel,6
26081,Landkreis Ludwigsburg,Steinheim,71711,Steinbeisstraße,15
27030,Kreisfreie Stadt Bochum,Bochum,44791,Küpperstr.,2
4892,Kreisfreie Stadt Speyer,Speyer,67346,Obere Langgasse,33
4814,Kreisfreie Stadt Kaiserslautern,Kaiserslautern,67659,Blechhammerweg,50
14681,Kreisfreie Stadt Bochum,Bochum,44807,Herner Straße,368
14680,Kreisfreie Stadt Bochum,Bochum,44803,Friemannplatz,4
4920,Kreisfreie Stadt Worms,Worms,67547,Auf dem Sand,6
23424,Landkreis Region Hannover,Hannover,30659,Rendsburger Straße,1
15646,Landkreis Wartburgkreis,Bad Liebenstein,36448,Herzog-Georg-Straße,23
3659,Landkreis Esslingen,Nürtingen,72622,Neckartailfinger Straße,35
21230,Landkreis Schweinfurt,Röthlein,97520,Elmußweg,1
14904,Kreisfreie Stadt Duisburg,Duisburg,47166,Beecker Str.,51
15292,Kreis Rendsburg-Eckernförde,Bordesholm,24582,Lüttenheisch,4
12469,Landkreis Neustadt a.d. Aisch-Bad Windsheim,Gallmersgarten,91605,Bahnhofstraße,18
20242,Landkreis Aschaffenburg,Haibach,63808,Zum Stadion,0
11917,Landkreis Dillingen a.d. Donau,Dillingen,89407,Am Reitweg,10
21717,Kreisfreie Stadt Frankfurt (Oder),Frankfurt/Oder,15234,Berliner Chaussee,91
9710,Landkreis Greiz,Greiz,7973,Geraer Str.,4
20946,Landkreis Nürnberger Land,Altdorf,90518,Prackenfelser Str.,4-8
18722,Kreisfreie Stadt München,München,81371,Lindenschmitstr.,11a
3763,Landkreis Göppingen,Donzdorf,73072,Schloßstraße,4
2703,Kreisfreie Stadt München,München,80339,Hans-Fischer-Str.,10a
20322,Landkreis Berchtesgadener Land,Freilassing,83395,Görlitzer Str.,3
25250,Kreisfreie Stadt München,München,80335,Sandstr.,47a
14041,Kreis Soest,Bad Sassendorf,59505,Schützenstraße,67
2823,Kreisfreie Stadt München,München,81371,Lindenschmitstr.,11
22851,Kreisfreie Stadt Salzgitter,Salzgitter,38228,Leibnizstr.,14
3907,Landkreis Karlsruhe,Ettlingen,76275,Richard-Wagner-Straße,27-29
25249,Kreisfreie Stadt München,München,80335,Sandstr.,47
25262,Kreisfreie Stadt München,München,80339,Hans-Fischer-Str.,10
6746,Landkreis Regensburg,Neutraubling,93073,Pommernstr.,4
23231,Landkreis Leer,Westoverledingen,26810,Deichstraße,7
2174,Landkreis Zollernalbkreis,Balingen,72336,Charlottenstraße,25
26518,Kreis Hochsauerlandkreis,Sundern,59846,Hauptstr.,210
5769,Landkreis Bad Tölz-Wolfratshausen,Münsing,82541,Hartlweg,14
2698,Kreisfreie Stadt München,München,80336,Landwehrstr.,11
25416,Kreisfreie Stadt München,München,81377,Ettalstr.,44a
9432,Kreis Rendsburg-Eckernförde,Jevenstedt,24808,Meiereistraße,5
25415,Kreisfreie Stadt München,München,81377,Ettalstr.,44
25414,Kreisfreie Stadt München,München,81377,Cimbernstr.,13
25408,Kreisfreie Stadt München,München,81373,Meindlstr.,20a
5300,Landkreis Saarpfalz-Kreis,St. Ingbert,66386,Kohlenstraße,70
25255,Kreisfreie Stadt München,München,80336,Landwehrstr.,11a
5493,Kreisfreie Stadt Nürnberg,Nürnberg,90441,Hansastraße,1
2829,Kreisfreie Stadt München,München,81377,Cimbernstr.,15
2825,Kreisfreie Stadt München,München,81373,Meindlstr.,20
27003,Kreisfreie Stadt Bielefeld,Bielefeld,33605,Detmolder Str.,281
18694,Kreisfreie Stadt München,München,81241,Kremser Str.,21
9427,Kreis Rendsburg-Eckernförde,Westerrönfeld,24784,Dorfstraße,60
23294,Landkreis Oldenburg,Ganderkesee,27777,Raiffeisenstraße,1
21268,Landkreis Tirschenreuth,Tirschenreuth,95643,St. Peter Straße,0
6965,Landkreis Tirschenreuth,Tirschenreuth,95643,Mühlbühlstraße,0
659,Landkreis Ludwigslust-Parchim,Parchim,19370,Möderitzer Weg,93
4769,Kreisfreie Stadt Solingen,Solingen,42655,Blumenstr.,49
6655,Landkreis Oberallgäu,Oberstdorf,87561,Sonthofenerstraße,19
28691,Landkreis Südliche Weinstraße,Bad Bergzabern,76872,Woodbachweg,0
28604,Landkreis Mainz-Bingen,Nierstein,55283,Rheinalle,1
4811,Kreisfreie Stadt Kaiserslautern,Kaiserslautern,67657,Daennerstraße,11
28485,Landkreis Alzey-Worms,Gimbsheim,67578,Hauptstraße,39
9255,Kreis Nordfriesland,Reußenköge,25821,Sophien-Magdalenen-Koog,8
5185,Landkreis Südliche Weinstraße,Bad Bergzabern,76887,Königstraße,61
13397,Landkreis Oberspreewald-Lausitz,Schipkau,1998,Senftenberger Str.,30
15984,Landkreis Bergstraße,Wald-Michelbach,69483,In der Gass,14 A
12455,Landkreis Neustadt a.d. Aisch-Bad Windsheim,Bad Windsheim,91438,Burgbernheimer Str.,2
15046,Landkreis Mansfeld-Südharz,Sangerhausen,6526,An der Stollenmühle,39
15662,Landkreis Weimarer Land,Kapellendorf,99510,An der Mühle,2a
14421,Landkreis Südliche Weinstraße,Bad Bergzabern,76887,Auf der Rötz,3
10417,Landkreis Vogtlandkreis,Plauen,8525,Pausaer Str.,190
16709,Kreisfreie Stadt Oldenburg (Oldb),Oldenburg,26133,Cloppenburgerstraße,302
11374,Landkreis Südliche Weinstraße,Bad Bergzabern,76887,Woodbachweg,0
15963,Landkreis Bergstraße,Zotzenbach,64668,Hauptstrasse,4
15311,Kreis Schleswig-Flensburg,Kappeln,24376,Mehlbydiek,23
19618,Landkreis Rastatt,Forbach,76596,Landstraße,83
1046,Landkreis Emsland,Salzbergen,48499,Salzbergen,0
21140,Landkreis Rosenheim,Prien am Chiemsee,83209,Am Reitbach,2
20916,Landkreis Neustadt a.d. Aisch-Bad Windsheim,Uffenheim,97215,Rothenburger Straße,34
18706,Kreisfreie Stadt München,München,81245,Josef-Lang-Str.,5
18670,Kreisfreie Stadt München,München,80807,Griegstr.,9a
25359,Kreisfreie Stadt München,München,80807,Griegstr.,9
25388,Kreisfreie Stadt München,München,81241,Volmstr.,31
25394,Kreisfreie Stadt München,München,81245,Josef-Lang-Str.,7
16046,Landkreis Fulda,Fulda,36037,Domdechanei,2
17767,Kreis Märkischer Kreis,Meinerzhagen,58540,Oststraße,46
13312,Kreisfreie Stadt Potsdam,Potsdam,14480,Gerlachstraße,14
22526,Landkreis Offenbach,Neu-Isenburg,63263,Frankfurterstr.,152
18619,Kreisfreie Stadt München,München,80637,Pickelstr.,1
25360,Kreisfreie Stadt München,München,80807,Griegstr.,9b
18695,Kreisfreie Stadt München,München,81241,Volmstr.,31a
19109,Landkreis Freudenstadt,Horb a.N.,72160,Am Garnisonsplatz,2
23945,Kreis Nordfriesland,Husum,25813,Bredstedter Str.,2-8
18709,Kreisfreie Stadt München,München,81247,Menterstr.,120
8049,Kreis Olpe,Wenden,57482,Parkplatz Kölner Str.,0
27714,Kreisfreie Stadt Herne,Herne,44629,Ohmstr.,1
18620,Kreisfreie Stadt München,München,80637,Pickelstr.,1a
21231,Landkreis Schweinfurt,Röthlein,97520,Mühläckerstraße,6
2810,Kreisfreie Stadt München,München,81247,Menterstr.,118
18473,Kreisfreie Stadt Augsburg,Augsburg,86179,Bischofsackerweg,10
16436,Landkreis Rheingau-Taunus-Kreis,Rüdesheim am Rhein,65385,Am Alten Bahnhof,0
27822,Landkreis Bautzen,Bautzen,2625,Muskauer Str.,31
23034,Landkreis Gifhorn,Gifhorn,38518,Hugo-Junkers-Str.,2
913,Kreisfreie Stadt Wolfsburg,Wolfsburg,38448,Karl-Ferdinand-Braun-Ring,1
10244,Landkreis Görlitz,Löbau,2708,Weststr.,2
3227,Kreis Höxter,Nieheim,33039,Alersfelde,28
19172,Landkreis Heidenheim,Giengen an der Brenz,89537,Lonetal Ost,0
17535,Kreis Euskirchen,Euskirchen,53881,Thomas-Eßer-Straße,11
16670,Kreisfreie Stadt Braunschweig,Braunschweig,38104,Kirchweg,7a
5007,Landkreis Bernkastel-Wittlich,Wittlich,54516,Max-Planck-Str.,21
14277,Kreis Viersen,Kempen,47906,Industriering Ost,50
28720,Landkreis Vulkaneifel,Daun,54550,Hamsterweg,3
23454,Landkreis Region Hannover,Burgdorf,31303,Ostlandring,9
1268,Landkreis Holzminden,Stadtoldendorf,37627,Holeburgweg,8
18446,Kreisfreie Stadt Ansbach,Ansbach,91522,Rudolf-Diesel-Str.,2
28288,Kreisfreie Stadt Mülheim an der Ruhr,Mülheim a.d. Ruhr,45478,Ruhrorter Str.,53
6341,Landkreis Lindau (Bodensee),Grünenbach,88167,Hauptstraße,50
11332,Landkreis Mayen-Koblenz,Kottenheim b. Mayen,56736,August-Horch-Str.,1
3800,Landkreis Heidenheim,Giengen an der Brenz,89537,Lonetal West,0
22417,Landkreis Main-Kinzig-Kreis,Hammersbach,63546,Wechmarer Ring,45-53
14459,Landkreis Merzig-Wadern,Weiskirchen,66709,Burgstraße,0
22598,Landkreis Vogelsbergkreis,Feldatal,36325,Schulstraße,2
2156,Landkreis Waldshut,Stuehlingen,79780,Am Golfplatz,1-3
607,Landkreis Wetteraukreis,Hirzenhain,63697,Robert-Eichenauer-Weg,1
12841,Landkreis Traunstein,Traunstein,83278,Haslacher Feld,1
22605,Landkreis Vogelsbergkreis,Lautertal,36369,Dirlammen,0
12230,Landkreis Landsberg am Lech,Igling,86859,Donnersbergstraße,1
596,Landkreis Wetteraukreis,Ober-Mörlen,61239,Frankfurter Straße,0
10289,Landkreis Leipzig,Borna,4552,Röthaer Straße,0
589,Landkreis Wetteraukreis,Echzell,61209,Hautpstraße,178
10288,Landkreis Leipzig,Borna,4552,Brauhausstraße,0
12842,Landkreis Traunstein,Traunstein,83278,Karl-Theodor-Platz,29
10287,Landkreis Leipzig,Borna,4552,Am Wilhelmschacht,20
8376,Kreis Städteregion Aachen,Simmerath,52152,Seeufer,18
9193,Kreis Dithmarschen,Heide,25746,Landvoigt-Johannsen-Straße,61
23530,Kreis Olpe,Olpe,57462,Sonderner Str.,0
22604,Landkreis Vogelsbergkreis,Wartenberg-Angersbach,36367,Stangenweg,26
550,Landkreis Vogelsbergkreis,Freiensteinau,36399,Hintergasse,4
16532,Landkreis Wetteraukreis,Reichelsheim,61203,Bahnstraße,0
16457,Landkreis Vogelsbergkreis,Mücke,35325,Rathausgasse,0
16528,Landkreis Wetteraukreis,Assenheim,61194,Hauptstraße,2
16527,Landkreis Wetteraukreis,Rosbach,61191,Homburger Straße,64
22230,Landkreis Gießen,Pohlheim,35415,Am Dorfgemeinschaftshaus,1
16465,Landkreis Vogelsbergkreis,Antrifttal,36326,Seehotel Antrifttal,0
16466,Landkreis Vogelsbergkreis,Romrod,36329,Hügelstraße,0
16467,Landkreis Vogelsbergkreis,Grebenhain,36355,Hindenburgstraße,80
22236,Landkreis Gießen,Lich,35423,Kirchenplatz,0
16471,Landkreis Vogelsbergkreis,Breungeshain,63679,Am Hoherodskopf,0
536,Landkreis Vogelsbergkreis,Homberg,35315,Stadthallenweg,12
28482,Landkreis Alzey-Worms,Udenheim,55288,Außerhalb,1
28480,Landkreis Alzey-Worms,Ensheim,55232,Kirchgasse,9
15494,Kreisfreie Stadt Jena,Jena,7747,Binswangerstraße,2
539,Landkreis Vogelsbergkreis,Schlitz,36110,Bruchwiesenweg,0
542,Landkreis Vogelsbergkreis,Alsfeld,36304,Am Schnepfenhain,24
543,Landkreis Vogelsbergkreis,Schwalmtal,36318,Alsfelder Strße,72
16507,Landkreis Wetteraukreis,Münzenberg,35516,Burgweg,0
16472,Landkreis Vogelsbergkreis,Schotten,63679,Am Vulkaneum,0
15771,Landkreis Leipzig,Borna,4552,Rudolf-Virchow-Straße,0
19597,Landkreis Rastatt,Rastatt,76437,Am Schlossplatz,5
22634,Landkreis Wetteraukreis,Friedberg,61169,Schützenrain,0
15770,Landkreis Leipzig,Borna,4552,Kasernenstraße,0
15878,Landkreis Zwickau,Zwickau,8056,Äußere Schneeberger Straße,59z
22597,Landkreis Vogelsbergkreis,Kirtorf,36320,Hirschberg,0
6159,Landkreis Garmisch-Partenkirchen,Mittenwald,82481,Dammkarstraße,14
6158,Landkreis Garmisch-Partenkirchen,Mittenwald,82481,Arnspitzstr,1
6157,Landkreis Garmisch-Partenkirchen,Mittenwald,82481,Innsbrucker Straße,37
22592,Landkreis Vogelsbergkreis,Ulrichstein,35327,Marktstraße,34
11171,Landkreis Alzey-Worms,Gabsheim,55288,Unterpforte,9
28467,Landkreis Altenkirchen (Westerwald),Kirchen (Sieg),57548,Schulstraße,0
16538,Landkreis Wetteraukreis,Ortenberg,63683,Neuer Weg,0
22603,Landkreis Vogelsbergkreis,Herbstein,36358,Zum Thermalbad,1
574,Landkreis Wetteraukreis,Rockenberg,35519,Obergasse,1
23669,Kreis Rhein-Kreis Neuss,Neuss,41464,Preußenstraße,109
10051,Kreisfreie Stadt Dortmund,Dortmund,44139,Strobelallee,50
16919,Landkreis Friesland,Wangerland,26434,Nee Straat,1
22647,Landkreis Wetteraukreis,Nidda,63667,Hinter dem Brauhaus,0
22635,Landkreis Wetteraukreis,Friedberg,61169,Kaisertraße,2
16541,Landkreis Wetteraukreis,Kefenrod,63699,Beundeweg,0
16074,Landkreis Gießen,Hungen,35410,Raiffeisenstraße,0
19596,Landkreis Rastatt,Rastatt,76437,Markgrafenstr.,7
22221,Landkreis Gießen,Laubach,35321,Felix-Klipstein-Weg,21
581,Landkreis Wetteraukreis,Friedberg,61169,Ockstädter Str.,0
22651,Landkreis Wetteraukreis,Gedern,63688,Ober-Seemer Straße,5
4959,Landkreis Alzey-Worms,Schornsheim,55288,Friedrich-Ebert-Str.,0
11999,Landkreis Erding,Erding,85435,Dachauerstraße,61
4272,Landkreis Rastatt,Rastatt,76437,Kaiserstr.,63
14070,Kreis Städteregion Aachen,Aachen,52064,Boxgraben,100
14064,Kreis Städteregion Aachen,Aachen,52062,Seilgraben,20
4958,Landkreis Alzey-Worms,Partenheim,55288,Am Sportplatz,10
4962,Landkreis Alzey-Worms,Vendersheim,55578,Hauptstrasse,41
15039,Landkreis Mansfeld-Südharz,Lutherstadt Eisleben,6295,Karl-Rühlemann Platz,1
125,Landkreis Gießen,Reiskirchen,35447,Zum Hardtwald,5
2516,Kreisfreie Stadt Augsburg,Augsburg,86152,Hoher Weg,1
12126,Landkreis Garmisch-Partenkirchen,Mittenwald,82481,Schöttlkarstraße,10
118,Landkreis Gießen,Hungen,35410,Hof-Graß,0
25136,Kreisfreie Stadt Bayreuth,Bayreuth,95444,Friedrich-Puchta-Straße,27
25137,Kreisfreie Stadt Bayreuth,Bayreuth,95444,Jahnstraße,11B
122,Landkreis Gießen,Langgöns,35428,Lochermühlsweg,24
26511,Kreis Hochsauerlandkreis,Arnsberg,59759,Westring,10
25538,Landkreis Böblingen,Böblingen,71034,Hanns-Klemm-Straße,13
5920,Landkreis Dingolfing-Landau,Landau,94405,Kleegartenstrasse,1
12222,Landkreis Kulmbach,Presseck,95355,Stadtsteinacher Straße,1
21723,Kreisfreie Stadt Potsdam,Potsdam,14469,Zur Historischen Mühle,0
8547,Kreis Viersen,Kempen,47906,Am Markt,2
8546,Kreis Viersen,Kempen,47906,Industriering Ost,66
19370,Landkreis Lörrach,Lörrach,79541,Beim Haagensteg,10
8090,Kreis Paderborn,Hövelhof,33161,Schloßstr.,1
24565,Landkreis Reutlingen,Trochtelfingen,72818,Untere Gasse,7
27995,Landkreis Vogtlandkreis,Reichenbach im Vogtland,8468,Zwickauer Str.,265
27032,Kreisfreie Stadt Bochum,Bochum,44795,Springorumallee,10
23535,Kreis Olpe,Drolshagen,57489,Parkplatz Kalberschnacke,0
702,Landkreis Rostock,Elmenhorst-Lichtenhagen,18107,Hauptstraße,95
27994,Landkreis Vogtlandkreis,Reichenbach im Vogtland,8468,Erich-Mühsam-Str.,2
23533,Kreis Olpe,Drolshagen,57489,Parkplatz vorm Bahnhof Hützemert Radstation,0
693,Landkreis Nordwestmecklenburg,Wismar,23966,Stockholmer Straße,8
12165,Landkreis Hof,Münchberg,95213,Stammbacher Straße,3
9512,Kreis Steinburg,Krempe,25361,Birkenweg,29
24428,Landkreis Wartburgkreis,Barchfeld-Immelborn,36456,Nürnberger Straße,63
15364,Kreis Steinburg,Glückstadt,25348,Am Rethövel,0
9511,Kreis Steinburg,Glückstadt,25348,Bahnhofstraße,1
21649,Kreisfreie Stadt Berlin,Berlin,13581,Brunsbütteler Damm,57
9677,Kreisfreie Stadt Weimar,Weimar,99425,Walther-Victor-Straße,0
20196,Landkreis Ansbach,Dinkelsbühl,91550,Luitpoldstraße,0
12791,Landkreis Schweinfurt,Schwebheim,97525,Schulstraße,20
9403,Kreis Rendsburg-Eckernförde,Bordesholm,24582,Langenheisch,27-29
20513,Landkreis Forchheim,Gößweinstein,91327,Viktor-von-Scheffel Straße,3
8364,Kreis Städteregion Aachen,Aachen,52078,Triererstr.,690
15256,Kreis Pinneberg,Quickborn,25451,Torfstraße,14
4766,Kreisfreie Stadt Solingen,Solingen,42653,Dyker Feld,72
2044,Landkreis Schwarzwald-Baar-Kreis,Königsfeld,78126,Waldstraße,8
2723,Kreisfreie Stadt München,München,80636,Arnulfstraße,61
28481,Landkreis Alzey-Worms,Armsheim,55288,Hauptstr.,79
6042,Landkreis Forchheim,Ebermannstadt,91320,Am Marktplatz,18
4770,Kreisfreie Stadt Solingen,Solingen,42657,Bergerstraße,11
2501,Kreisfreie Stadt Ansbach,Ansbach-Eyb,91522,Windsbacher Straße,24
22243,Landkreis Gießen,Linden,35440,Robert-Bosch-Straße,4b
4186,Landkreis Ortenaukreis,Hohberg,77749,Brügelweg,1
16294,Landkreis Main-Kinzig-Kreis,Gelnhausen,63571,Weißkirchenweg,0
19512,Landkreis Ortenaukreis,Hofstetten,77716,Georg-Giesler-Straße,1
602,Landkreis Wetteraukreis,Nidda,63667,Raun,97 - 99
11331,Landkreis Mayen-Koblenz,Baar,56729,Am Buchholz,20
19808,Kreisfreie Stadt Wiesbaden,Wiesbaden,65183,An den Quellen,0
15538,Landkreis Gotha,Waltershausen,99880,Ohrdrufer Straße,1
17843,Landkreis Rems-Murr-Kreis,Allmersbach im Tal,71573,Weissacher Straße,6
6779,Landkreis Regensburg,Wenzenbach,93173,Hauptstraße,40
21208,Landkreis Schwandorf,Nittenau,93149,Jahnweg,22
21191,Landkreis Schwandorf,Neunburg v.W.,92431,Katzdorfer Str.,22
7745,Landkreis Uckermark,Prenzlau,17291,Friedrichstraße,2a
4513,Kreisfreie Stadt Wiesbaden,Wiesbaden,65203,Am Schlosspark,0
4511,Kreisfreie Stadt Wiesbaden,Wiesbaden,65199,Am Rheineck,0
20773,Landkreis Miesbach,Tegernsee,83684,Hauptstr.,63
3944,Landkreis Karlsruhe,Bruchsal,76646,Pfeilerstraße,0
1840,Landkreis Rems-Murr-Kreis,Allmersbach im Tal,71573,Eschenweg,16
28009,Landkreis Vogtlandkreis,Oelsnitz/V.,8606,Plauensche Str.,161
12750,Landkreis Schwandorf,Schwandorf,92421,Kreuzbergstr.,20
6897,Landkreis Schwandorf,Burglengenfeld,93133,Johannes-Kepler-Str.,4
12759,Landkreis Schwandorf,Oberviechtach,92526,Wolfsgrubenweg,0
26818,Kreisfreie Stadt Wiesbaden,Wiesbaden,65189,Paulinenstraße,0
24273,Kreisfreie Stadt Erfurt,Erfurt,99098,Bei den Froschäckern,27
19942,Landkreis Wesermarsch,Lemwerder,27809,Stedinger Straße,65
10421,Landkreis Vogtlandkreis,Oelsnitz/V.,8606,Fabrikstr.,1
15501,Kreisfreie Stadt Suhl,Suhl,98527,Friedrich-König-Straße,42
24427,Landkreis Wartburgkreis,Bad Salzungen,36433,Am Solebad,2
22895,Landkreis Ammerland,Leer,26789,Ammerlandallee,4
6599,Landkreis Nürnberger Land,Feucht,90537,Ludwig-Ganghofer-Str.,0
28339,Kreisfreie Stadt Solingen,Solingen,42655,Burgstr.,17
6598,Landkreis Nürnberger Land,Feucht,90537,Bienenweg,0
7126,Kreisfreie Stadt Berlin,Berlin,10249,Strassmannstr.,24
24401,Landkreis Schmalkalden-Meiningen,Schmalkalden,98574,Steinerne Wiese,37
16222,Landkreis Limburg-Weilburg,Weilburg,35781,Frankfurter Str.,52 - 54
17104,Landkreis Leer,Leer,26789,Am Emsdeich,30
22630,Landkreis Wetteraukreis,Butzbach,35510,Alte Wetzlarer Str.,30
11234,Landkreis Birkenfeld,Idar Oberstein,55743,Kaufacker,9
2671,Kreisfreie Stadt Landshut,Landshut,84036,Kiem-Pauli-Str.,2
9877,Kreisfreie Stadt Bielefeld,Bielefeld,33604,Am Lenerk,7
4913,Kreisfreie Stadt Trier,Trier,54294,Niederkircher Str.,4
6985,Landkreis Traunstein,Traunstein,83278,Papst-Benedikt-XVI-Platz,4
16849,Landkreis Cuxhaven,Dorum,27639,Poststraße,17
4090,Landkreis Ludwigsburg,Tamm,71732,Asperger Str.,4
850,Kreisfreie Stadt Osnabrück,Osnabrück,49084,Hannoversche Straße,70
20315,Landkreis Bayreuth,Ahorntal,95491,Körzendorf,52
598,Landkreis Wetteraukreis,Büdingen,63654,An der Saline,2 - 6
11167,Landkreis Alzey-Worms,Alzey,55232,Galgenwiesenweg,15-17
2952,Kreis Coesfeld,Nottuln,48301,Appelhülsener Str.,16
24612,Landkreis Rhein-Neckar-Kreis,Weinheim,69469,Lorscher Str.,7
24299,Kreisfreie Stadt Jena,Jena,7745,Göschwitzer Str.,2
6505,Landkreis Neuburg-Schrobenhausen,Aresing,86561,Am Weilachfeld,7
18819,Landkreis Biberach,Biberach,88400,Rißstr.,24
1764,Landkreis Ravensburg,Wangen,88239,Am Waltersbühl,3
18911,Landkreis Bodenseekreis,Salem,88682,Bahnhofstr.,126
18910,Landkreis Bodenseekreis,Salem,88682,Im Schlossbezirk,2
25964,Landkreis Karlsruhe,Linkenheim-Hochstetten,76351,Waldstr.,44
25901,Landkreis Heilbronn,Ilsfeld,74360,Wunnenstein Ost,0
3869,Landkreis Heilbronn,Bad Rappenau,74906,Raiffeisenstraße,29
17707,Kreis Kleve,Goch,47574,Kranenburger Str.,20
19004,Landkreis Enzkreis,Niefern-Öschelbronn,75223,Bischwiesen,0
16081,Landkreis Gießen,Linden,35440,Bahnhofstraße,125
3860,Landkreis Heilbronn,Ilsfeld,74360,Wunnenstein West,0
16540,Landkreis Wetteraukreis,Glauburg,63695,Bahnhofstr.,0
16522,Landkreis Wetteraukreis,Karben,61184,Hauptstraße,72
